dataset,case_id,knn_k1,knn_k5,knn_k10
totalseg,s0550,0.00682557187974453,0.008518661372363567,0.009297355078160763
totalseg,s0551,0.0156344473361969,0.01708090677857399,0.019173458218574524
totalseg,s0556,0.0073032137006521225,0.008788024075329304,0.010359786450862885
totalseg,s0561,0.014319677837193012,0.017238952219486237,0.017794085666537285
totalseg,s0564,0.014109563082456589,0.015214843675494194,0.016224417835474014
totalseg,s0571,0.008837507106363773,0.009580547921359539,0.010385357774794102
totalseg,s0573,0.011158746667206287,0.01173089537769556,0.012689724564552307
totalseg,s0574,0.011900847777724266,0.012447389774024487,0.01340571604669094
totalseg,s0577,0.011220659129321575,0.012623450718820095,0.013624756596982479
totalseg,s0578,0.014506137929856777,0.01875002682209015,0.02000742405653
totalseg,s0581,0.01919267140328884,0.020134147256612778,0.020532820373773575
totalseg,s0587,0.006984118837863207,0.008976374752819538,0.009792505763471127
totalseg,s0588,0.03998783975839615,0.04816312715411186,0.049190130084753036
totalseg,s0589,0.008586662821471691,0.010148759931325912,0.011192547157406807
totalseg,s0591,0.008497987873852253,0.010289274156093597,0.012809989042580128
totalseg,s0592,0.00866102334111929,0.011622443795204163,0.012705192901194096
totalseg,s0593,0.006567539181560278,0.008181426674127579,0.009334810078144073
totalseg,s0595,0.02855616807937622,0.03227641433477402,0.032886214554309845
totalseg,s0600,0.0116808470338583,0.013091009110212326,0.013562550768256187
totalseg,s0601,0.020614339038729668,0.02137816697359085,0.02223307266831398
totalseg,s0602,0.012166808359324932,0.015302610583603382,0.01635916158556938
totalseg,s0603,0.009010127745568752,0.009716840460896492,0.010506797581911087
totalseg,s0605,0.009905733168125153,0.011336571536958218,0.011998231522738934
totalseg,s0608,0.018112828955054283,0.01941428706049919,0.02107285149395466
totalseg,s0611,0.02942812070250511,0.030649859458208084,0.0318448469042778
totalseg,s0612,0.008841542527079582,0.009781473316252232,0.010428541339933872
totalseg,s0613,0.008736511692404747,0.009272507391870022,0.009876220487058163
totalseg,s0614,0.02966323122382164,0.03176804259419441,0.03264445438981056
totalseg,s0616,0.00911272969096899,0.010313011705875397,0.012746309861540794
totalseg,s0617,0.008905901573598385,0.009459124878048897,0.010706018656492233
totalseg,s0618,0.01833432726562023,0.0191243514418602,0.020318254828453064
totalseg,s0619,0.015234632417559624,0.016667209565639496,0.017674241214990616
totalseg,s0621,0.007918852381408215,0.010823789052665234,0.011955502443015575
totalseg,s0623,0.01044213306158781,0.012087277136743069,0.013271337375044823
totalseg,s0625,0.010833526030182838,0.011602274142205715,0.013447937555611134
totalseg,s0627,0.009253033436834812,0.009799557738006115,0.010692624375224113
totalseg,s0628,0.008431695401668549,0.010400379076600075,0.011164668016135693
totalseg,s0629,0.008088221773505211,0.009830143302679062,0.010451195761561394
totalseg,s0635,0.008029389195144176,0.008739239536225796,0.009480979293584824
totalseg,s0637,0.008697581477463245,0.00966358557343483,0.01041504554450512
totalseg,s0638,0.027918992564082146,0.029836900532245636,0.03094864822924137
totalseg,s0639,0.009527888149023056,0.010939430445432663,0.011428979225456715
totalseg,s0644,0.0077959815971553326,0.009096632711589336,0.009602261707186699
totalseg,s0646,0.0077770790085196495,0.00851216446608305,0.009554709307849407
totalseg,s0648,0.011398695409297943,0.014199175871908665,0.015276714228093624
totalseg,s0649,0.009061343967914581,0.009778816252946854,0.010556136257946491
totalseg,s0650,0.008234829641878605,0.010138611309230328,0.012129917740821838
totalseg,s0652,0.025093885138630867,0.02613389864563942,0.026646926999092102
totalseg,s0656,0.011028786189854145,0.011999061331152916,0.013628396205604076
totalseg,s0657,0.0067621078342199326,0.008809728547930717,0.009546304121613503
totalseg,s0661,0.007764720823615789,0.009492781944572926,0.010061332024633884
totalseg,s0662,0.010866828262805939,0.01136280968785286,0.013212264515459538
totalseg,s0663,0.008765139617025852,0.010127058252692223,0.011496306397020817
totalseg,s0667,0.00746825011447072,0.009072985500097275,0.009685215540230274
totalseg,s0669,0.0070241903886199,0.007978924550116062,0.00902923010289669
totalseg,s0670,0.009881255216896534,0.012484489940106869,0.013404508121311665
totalseg,s0673,0.01740989461541176,0.02001737430691719,0.020805723965168
totalseg,s0675,0.011129254475235939,0.012267709709703922,0.013365891762077808
totalseg,s0680,0.007500980980694294,0.009291480295360088,0.00978852529078722
totalseg,s0685,0.01158839650452137,0.012390115298330784,0.013835304416716099
totalseg,s0686,0.01149955578148365,0.012138757854700089,0.014374482445418835
totalseg,s0687,0.01583494432270527,0.019722955301404,0.021085567772388458
totalseg,s0690,0.012444792315363884,0.014648719690740108,0.016423895955085754
totalseg,s0691,0.008554254658520222,0.010351593606173992,0.011122015304863453
totalseg,s0692,0.0076171294786036015,0.010884219780564308,0.011426360346376896
totalseg,s0697,0.016103919595479965,0.019981088116765022,0.020759757608175278
totalseg,s0699,0.009671591222286224,0.010974802076816559,0.011638941243290901
totalseg,s0703,0.008214876987040043,0.009265614673495293,0.010732294991612434
totalseg,s0707,0.009114664047956467,0.010391222313046455,0.01171292457729578
totalseg,s0708,0.012449760921299458,0.013162070885300636,0.014057554304599762
totalseg,s0709,0.01503794640302658,0.016060426831245422,0.017523108050227165
totalseg,s0712,0.02721322700381279,0.028187356889247894,0.029155218973755836
totalseg,s0720,0.008445723913609982,0.009341535158455372,0.010625789873301983
